,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg)
1628.0,13.925141255610425,0.5950694310303559,0.0,0.0,-2.0580825514404484e-05,0.0,0.0,1.0420201450267998
1629.0,13.92514253080946,0.595048752890475,0.0,0.0,-2.0658461184204616e-05,0.0,0.0,1.0419995253349723
1630.0,13.92514381841624,0.5950280117641309,0.0,0.0,-2.073551283127493e-05,0.0,0.0,1.0419788282991058
1631.0,13.92514511841503,0.595007208278497,0.0,0.0,-2.081197589535884e-05,0.0,0.0,1.0419580545055043
1632.0,13.925146430789571,0.5949863430648585,0.0,0.0,-2.08878458264592e-05,0.0,0.0,1.0419372045450264
1633.0,13.925147755523085,0.5949654167585998,0.0,0.0,-2.0963118085041178e-05,0.0,0.0,1.0419162790130756
1634.0,13.925149092598273,0.5949444299991905,0.0,0.0,-2.1037788142235793e-05,0.0,0.0,1.04189527850959
1635.0,13.925150441997312,0.5949233834301725,0.0,0.0,-2.111185148004346e-05,0.0,0.0,1.041874203639031
1636.0,13.925151803701855,0.594902277699146,0.0,0.0,-2.1185303591537006e-05,0.0,0.0,1.0418530550103722
1637.0,13.925153177693032,0.5948811134577557,0.0,0.0,-2.1258139981065963e-05,0.0,0.0,1.0418318332370886
1638.0,13.925154563951446,0.5948598913616766,0.0,0.0,-2.1330356164460013e-05,0.0,0.0,1.0418105389371455
1639.0,13.925155962457177,0.5948386120705997,0.0,0.0,-2.1401947669233225e-05,0.0,0.0,1.041789172732986
1640.0,13.925157373189778,0.5948172762482179,0.0,0.0,-2.1472910034787948e-05,0.0,0.0,1.0417677352515202
1641.0,13.925158796128276,0.5947958845622106,0.0,0.0,-2.1543238812618573e-05,0.0,0.0,1.0417462271241125
1642.0,13.925160231251168,0.5947744376842294,0.0,0.0,-2.161292956651627e-05,0.0,0.0,1.0417246489865697
1643.0,13.925161678536425,0.5947529362898831,0.0,0.0,-2.1681977872773002e-05,0.0,0.0,1.0417030014791289
1644.0,13.925163137961487,0.594731381058722,0.0,0.0,-2.175037932038591e-05,0.0,0.0,1.0416812852464439
1645.0,13.92516460950327,0.5947097726742228,0.0,0.0,-2.181812951126172e-05,0.0,0.0,1.0416595009375738
1646.0,13.925166093138154,0.5946881118237727,0.0,0.0,-2.1885224060421212e-05,0.0,0.0,1.0416376492059687
1647.0,13.925167588841992,0.5946663991986538,0.0,0.0,-2.1951658596203575e-05,0.0,0.0,1.0416157307094576
1648.0,13.925169096590105,0.5946446354940271,0.0,0.0,-2.2017428760471517e-05,0.0,0.0,1.0415937461102338
1649.0,13.925170616357285,0.594622821408916,0.0,0.0,-2.2082530208815193e-05,0.0,0.0,1.0415716960748422
1650.0,13.925172148117788,0.5946009576461899,0.0,0.0,-2.214695861075708e-05,0.0,0.0,1.041549581274165
1651.0,13.925173691845341,0.5945790449125482,0.0,0.0,-2.2210709649956653e-05,0.0,0.0,1.0415274023834085
1652.0,13.925175247513137,0.5945570839185026,0.0,0.0,-2.227377902441523e-05,0.0,0.0,1.041505160082087
1653.0,13.925176815093836,0.5945350753783607,0.0,0.0,-2.2336162446679878e-05,0.0,0.0,1.0414828550540105
1654.0,13.925178394559566,0.5945130200102088,0.0,0.0,-2.239785564404883e-05,0.0,0.0,1.0414604879872689
1655.0,13.925179985881918,0.5944909185358942,0.0,0.0,-2.2458854358775787e-05,0.0,0.0,1.041438059574217
1656.0,13.92518158903195,0.594468771681008,0.0,0.0,-2.2519154348274564e-05,0.0,0.0,1.04141557051146
1657.0,13.925183203980188,0.594446580174867,0.0,0.0,-2.257875138532353e-05,0.0,0.0,1.0413930214998381
1658.0,13.925184830696619,0.594424344750496,0.0,0.0,-2.2637641258270144e-05,0.0,0.0,1.041370413244411
1659.0,13.925186469150697,0.5944020661446096,0.0,0.0,-2.269581977123555e-05,0.0,0.0,1.0413477464544418
1660.0,13.92518811931134,0.5943797450975936,0.0,0.0,-2.275328274431889e-05,0.0,0.0,1.041325021843382
1661.0,13.92518978114693,0.5943573823534871,0.0,0.0,-2.281002601380173e-05,0.0,0.0,1.0413022401288545
1662.0,13.925191454625311,0.5943349786599632,0.0,0.0,-2.286604543235245e-05,0.0,0.0,1.0412794020326381
1663.0,13.925193139713796,0.5943125347683101,0.0,0.0,-2.2921336869230203e-05,0.0,0.0,1.0412565082806506
1664.0,13.92519483637916,0.5942900514334125,0.0,0.0,-2.2975896210489273e-05,0.0,0.0,1.0412335596029318
1665.0,13.925196544587635,0.5942675294137318,0.0,0.0,-2.302971935918282e-05,0.0,0.0,1.0412105567336274
1666.0,13.925198264304923,0.594244969471287,0.0,0.0,-2.308280223556706e-05,0.0,0.0,1.0411875004109712
1667.0,13.925199995496188,0.5942223723716347,0.0,0.0,-2.3135140777305047e-05,0.0,0.0,1.0411643913772681
1668.0,13.925201738126056,0.5941997388838492,0.0,0.0,-2.318673093967013e-05,0.0,0.0,1.0411412303788767
1669.0,13.925203492158614,0.5941770697805032,0.0,0.0,-2.323756869574988e-05,0.0,0.0,1.0411180181661912
1670.0,13.925205257557415,0.5941543658376466,0.0,0.0,-2.3287650036649066e-05,0.0,0.0,1.0410947554936238
1671.0,13.925207034285473,0.5941316278347865,0.0,0.0,-2.3336970971693302e-05,0.0,0.0,1.0410714431195867
1672.0,13.925208822305263,0.5941088565548667,0.0,0.0,-2.3385527528632258e-05,0.0,0.0,1.0410480818064733
1673.0,13.925210621578728,0.5940860527842466,0.0,0.0,-2.3433315753842358e-05,0.0,0.0,1.0410246723206402
1674.0,13.925212432067267,0.5940632173126807,0.0,0.0,-2.3480331712529354e-05,0.0,0.0,1.041001215432388
1675.0,13.925214253731747,0.5940403509332969,0.0,0.0,-2.3526571488931754e-05,0.0,0.0,1.0409777119159427
1676.0,13.925216086532494,0.5940174544425751,0.0,0.0,-2.3572031186522393e-05,0.0,0.0,1.0409541625494365
1677.0,13.925217930429298,0.5939945286403264,0.0,0.0,-2.361670692821116e-05,0.0,0.0,1.0409305681148884
1678.0,13.925219785381413,0.5939715743296704,0.0,0.0,-2.3660594856546952e-05,0.0,0.0,1.0409069293981847
1679.0,13.925221651347556,0.5939485923170139,0.0,0.0,-2.370369113391957e-05,0.0,0.0,1.0408832471890592
1680.0,13.925223528285905,0.5939255834120286,0.0,0.0,-2.3745991942761146e-05,0.0,0.0,1.0408595222810733
1681.0,13.9252254161541,0.5939025484276288,0.0,0.0,-2.3787493485747764e-05,0.0,0.0,1.040835755471596
1682.0,13.925227314909252,0.593879488179949,0.0,0.0,-2.3828191986000393e-05,0.0,0.0,1.040811947561783
1683.0,13.925229224507927,0.5938564034883209,0.0,0.0,-2.386808368728578e-05,0.0,0.0,1.040788099356557
1684.0,13.925231144906157,0.5938332951752512,0.0,0.0,-2.3907164854217442e-05,0.0,0.0,1.0407642116645868
1685.0,13.92523307605944,0.5938101640663977,0.0,0.0,-2.3945431772455814e-05,0.0,0.0,1.0407402852982652
1686.0,13.92523501792274,0.5937870109905471,0.0,0.0,-2.3982880748908414e-05,0.0,0.0,1.0407163210736894
1687.0,13.925236970450479,0.5937638367795905,0.0,0.0,-2.401950811192936e-05,0.0,0.0,1.0406923198106388
1688.0,13.925238933596551,0.5937406422685009,0.0,0.0,-2.4055310211519828e-05,0.0,0.0,1.0406682823325537
1689.0,13.925240907314311,0.5937174282953083,0.0,0.0,-2.409028341952636e-05,0.0,0.0,1.0406442094665134
1690.0,13.92524289155658,0.5936941957010766,0.0,0.0,-2.4124424129840418e-05,0.0,0.0,1.0406201020432142
1691.0,13.925244886275646,0.5936709453298794,0.0,0.0,-2.4157728758596813e-05,0.0,0.0,1.0405959608969477
1692.0,13.925246891423262,0.5936476780287753,0.0,0.0,-2.4190193744372068e-05,0.0,0.0,1.0405717868655782
1693.0,13.925248906950648,0.5936243946477835,0.0,0.0,-2.422181554838243e-05,0.0,0.0,1.0405475807905198
1694.0,13.925250932808492,0.5936010960398593,0.0,0.0,-2.4252590654681863e-05,0.0,0.0,1.0405233435167143
1695.0,13.925252968946948,0.5935777830608693,0.0,0.0,-2.4282515570358794e-05,0.0,0.0,1.0404990758926076
1696.0,13.92525501531564,0.593554456569566,0.0,0.0,-2.4311586825733492e-05,0.0,0.0,1.0404747787701272
1697.0,13.92525707186366,0.5935311174275628,0.0,0.0,-2.4339800974554652e-05,0.0,0.0,1.0404504530046585
1698.0,13.925259138539566,0.5935077664993088,0.0,0.0,-2.4367154594195513e-05,0.0,0.0,1.0404260994550214
1699.0,13.92526121529139,0.5934844046520629,0.0,0.0,-2.439364428584978e-05,0.0,0.0,1.0404017189834465
1700.0,13.925263302066632,0.5934610327558681,0.0,0.0,-2.44192666747272e-05,0.0,0.0,1.0403773124555509
1701.0,13.925265398812261,0.5934376516835259,0.0,0.0,-2.4444018410248534e-05,0.0,0.0,1.040352880740315
1702.0,13.92526750547472,0.5934142623105698,0.0,0.0,-2.446789616624021e-05,0.0,0.0,1.0403284247100573
1703.0,13.925269621999922,0.5933908655152392,0.0,0.0,-2.4490896641128757e-05,0.0,0.0,1.04030394524041
1704.0,13.925271748333255,0.5933674621784529,0.0,0.0,-2.4513016558134686e-05,0.0,0.0,1.0402794432102946
1705.0,13.925273884419578,0.5933440531837826,0.0,0.0,-2.453425266546535e-05,0.0,0.0,1.0402549195018973
1706.0,13.925276030203225,0.5933206394174259,0.0,0.0,-2.4554601736508683e-05,0.0,0.0,1.0402303750006427
1707.0,13.925278185628002,0.5932972217681792,0.0,0.0,-2.4574060570025004e-05,0.0,0.0,1.0402058105951704
1708.0,13.925280350637195,0.5932738011274113,0.0,0.0,-2.459262599034001e-05,0.0,0.0,1.0401812271773074
1709.0,13.92528252517356,0.593250378389035,0.0,0.0,-2.4610294847535523e-05,0.0,0.0,1.0401566256420443
1710.0,13.925284709179337,0.5932269544494805,0.0,0.0,-2.4627064017641092e-05,0.0,0.0,1.0401320068875082
1711.0,13.92528690259624,0.5932035302076671,0.0,0.0,-2.4642930402824522e-05,0.0,0.0,1.0401073718149374
1712.0,13.925289105365458,0.5931801065649759,0.0,0.0,-2.46578909315819e-05,0.0,0.0,1.040082721328655
1713.0,13.925291317427666,0.5931566844252212,0.0,0.0,-2.4671942558927496e-05,0.0,0.0,1.0400580563360418
1714.0,13.925293538723015,0.5931332646946229,0.0,0.0,-2.468508226658284e-05,0.0,0.0,1.0400333777475106
1715.0,13.925295769191138,0.5931098482817778,0.0,0.0,-2.469730706316536e-05,0.0,0.0,1.0400086864764793
1716.0,13.92529800877115,0.5930864360976313,0.0,0.0,-2.470861398437639e-05,0.0,0.0,1.0399839834393432
1717.0,13.92530025740165,0.5930630290554485,0.0,0.0,-2.471900009318904e-05,0.0,0.0,1.0399592695554483
1718.0,13.92530251502072,0.5930396280707854,0.0,0.0,-2.4728462480034806e-05,0.0,0.0,1.0399345457470643
1719.0,13.925304781565925,0.5930162340614599,0.0,0.0,-2.4736998262990562e-05,0.0,0.0,1.0399098129393565
1720.0,13.92530705697432,0.5929928479475228,0.0,0.0,-2.474460458796422e-05,0.0,0.0,1.039885072060358
1721.0,13.925309341182444,0.5929694706512284,0.0,0.0,-2.4751278628880003e-05,0.0,0.0,1.0398603240409423
1722.0,13.925311634126324,0.5929461030970045,0.0,0.0,-2.47570175878634e-05,0.0,0.0,1.0398355698147945
1723.0,13.925313935741476,0.5929227462114234,0.0,0.0,-2.4761818695425478e-05,0.0,0.0,1.0398108103183838
1724.0,13.925316245962907,0.5928994009231716,0.0,0.0,-2.476567921064615e-05,0.0,0.0,1.0397860464909348
1725.0,13.925318564725115,0.5928760681630203,0.0,0.0,-2.4768596421357523e-05,0.0,0.0,1.0397612792743978
1726.0,13.925320891962091,0.5928527488637945,0.0,0.0,-2.47705676443263e-05,0.0,0.0,1.0397365096134217
1727.0,13.925323227607318,0.5928294439603432,0.0,0.0,-2.4771590225435265e-05,0.0,0.0,1.0397117384553234
1728.0,13.925325571593774,0.592806154389509,0.0,0.0,-2.477166153986437e-05,0.0,0.0,1.03968696675006
1729.0,13.925327923853933,0.592782881090097,0.0,0.0,-2.4770778992271847e-05,0.0,0.0,1.039662195450198
1730.0,13.925330284319768,0.5927596250028444,0.0,0.0,-2.4768940016973506e-05,0.0,0.0,1.039637425510885
1731.0,13.925332652922748,0.5927363870703892,0.0,0.0,-2.4766142078122172e-05,0.0,0.0,1.0396126578898188
1732.0,13.925335029593843,0.5927131682372396,0.0,0.0,-2.4762382669886387e-05,0.0,0.0,1.0395878935472187
1733.0,13.925337414263522,0.5926899694497422,0.0,0.0,-2.475765931662788e-05,0.0,0.0,1.0395631334457944
1734.0,13.925339806861759,0.5926667916560505,0.0,0.0,-2.4751969573079153e-05,0.0,0.0,1.039538378550716
1735.0,13.925342207318028,0.5926436358060941,0.0,0.0,-2.4745311024519885e-05,0.0,0.0,1.0395136298295835
1736.0,13.925344615561313,0.5926205028515462,0.0,0.0,-2.4737681286952584e-05,0.0,0.0,1.039488888252397
1737.0,13.9253470315201,0.5925973937457918,0.0,0.0,-2.4729078007278e-05,0.0,0.0,1.039464154791524
1738.0,13.925349455122385,0.592574309443896,0.0,0.0,-2.471949886346925e-05,0.0,0.0,1.0394394304216708
1739.0,13.925351886295672,0.5925512509025715,0.0,0.0,-2.470894156474581e-05,0.0,0.0,1.039414716119849
1740.0,13.925354324966976,0.5925282190801466,0.0,0.0,-2.4697403851745893e-05,0.0,0.0,1.0393900128653464
1741.0,13.925356771062825,0.5925052149365322,0.0,0.0,-2.4684883496699295e-05,0.0,0.0,1.0393653216396934
1742.0,13.92535922450926,0.5924822394331895,0.0,0.0,-2.467137830359842e-05,0.0,0.0,1.0393406434266328
1743.0,13.925361685231834,0.5924592935330971,0.0,0.0,-2.4656886108369144e-05,0.0,0.0,1.0393159792120874
1744.0,13.925364153155623,0.5924363782007183,0.0,0.0,-2.4641404779040856e-05,0.0,0.0,1.0392913299841278
1745.0,13.925366628205218,0.5924134944019673,0.0,0.0,-2.462493221591536e-05,0.0,0.0,1.039266696732941
1746.0,13.925369110304729,0.5923906431041771,0.0,0.0,-2.4607466351735434e-05,0.0,0.0,1.0392420804507967
1747.0,13.925371599377787,0.592367825276065,0.0,0.0,-2.4589005151852297e-05,0.0,0.0,1.0392174821320164
1748.0,13.925374095347548,0.5923450418876998,0.0,0.0,-2.4569546614392572e-05,0.0,0.0,1.0391929027729392
1749.0,13.925376598136694,0.5923222939104676,0.0,0.0,-2.4549088770424078e-05,0.0,0.0,1.0391683433718901
1750.0,13.92537910766743,0.5922995823170388,0.0,0.0,-2.4527629684121045e-05,0.0,0.0,1.0391438049291462
1751.0,13.92538162386149,0.5922769080813334,0.0,0.0,-2.4505167452928687e-05,0.0,0.0,1.0391192884469038
1752.0,13.925384146640141,0.5922542721784868,0.0,0.0,-2.4481700207726106e-05,0.0,0.0,1.0390947949292453
1753.0,13.925386675924177,0.5922316755848165,0.0,0.0,-2.4457226112989514e-05,0.0,0.0,1.0390703253821052
1754.0,13.925389211633929,0.5922091192777867,0.0,0.0,-2.44317433669538e-05,0.0,0.0,1.0390458808132368
1755.0,13.925391753689262,0.5921866042359747,0.0,0.0,-2.4405250201773634e-05,0.0,0.0,1.039021462232178
1756.0,13.925394302009577,0.5921641314390353,0.0,0.0,-2.437774488368345e-05,0.0,0.0,1.0389970706502178
1757.0,13.925396856513816,0.592141701867667,0.0,0.0,-2.434922571315653e-05,0.0,0.0,1.0389727070803618
1758.0,13.925399417120458,0.5921193165035763,0.0,0.0,-2.4319691025063335e-05,0.0,0.0,1.0389483725372979
1759.0,13.92540198374753,0.5920969763294431,0.0,0.0,-2.4289139188829452e-05,0.0,0.0,1.0389240680373615
1760.0,13.9254045563126,0.5920746823288856,0.0,0.0,-2.425756860859124e-05,0.0,0.0,1.038899794598502
1761.0,13.925407134732781,0.5920524354864245,0.0,0.0,-2.42249777233522e-05,0.0,0.0,1.0388755532402465
1762.0,13.925409718924739,0.5920302367874479,0.0,0.0,-2.4191365007137162e-05,0.0,0.0,1.038851344983666
1763.0,13.925412308804686,0.592008087218176,0.0,0.0,-2.4156728969146633e-05,0.0,0.0,1.03882717085134
1764.0,13.925414904288392,0.5919859877656247,0.0,0.0,-2.4121068153908798e-05,0.0,0.0,1.0388030318673205
1765.0,13.925417505291174,0.5919639394175704,0.0,0.0,-2.4084381141432043e-05,0.0,0.0,1.0387789290570981
1766.0,13.92542011172791,0.5919419431625138,0.0,0.0,-2.4046666547355985e-05,0.0,0.0,1.0387548634475652
1767.0,13.925422723513035,0.5919199999896437,0.0,0.0,-2.4007923023100907e-05,0.0,0.0,1.0387308360669805
1768.0,13.92542534056055,0.5918981108888012,0.0,0.0,-2.3968149256017307e-05,0.0,0.0,1.0387068479449335
1769.0,13.925427962784008,0.5918762768504429,0.0,0.0,-2.3927343969533506e-05,0.0,0.0,1.0386829001123086
1770.0,13.925430590096537,0.5918544988656048,0.0,0.0,-2.3885505923303044e-05,0.0,0.0,1.038658993601248
1771.0,13.925433222410827,0.5918327779258656,0.0,0.0,-2.3842633913350363e-05,0.0,0.0,1.0386351294451168
1772.0,13.925435859639139,0.59181111502331,0.0,0.0,-2.379872677221639e-05,0.0,0.0,1.0386113086784654
1773.0,13.925438501693304,0.5917895111504917,0.0,0.0,-2.375378336910225e-05,0.0,0.0,1.0385875323369935
1774.0,13.925441148484726,0.5917679673003972,0.0,0.0,-2.3707802610012023e-05,0.0,0.0,1.038563801457513
1775.0,13.925443799924388,0.5917464844664078,0.0,0.0,-2.3660783437895233e-05,0.0,0.0,1.0385401170779114
1776.0,13.925446455922849,0.591725063642263,0.0,0.0,-2.3612724832787666e-05,0.0,0.0,1.0385164802371152
1777.0,13.92544911639025,0.5917037058220231,0.0,0.0,-2.356362581195149e-05,0.0,0.0,1.0384928919750516
1778.0,13.925451781236314,0.5916824120000321,0.0,0.0,-2.3513485430013328e-05,0.0,0.0,1.0384693533326121
1779.0,13.925454450370347,0.5916611831708797,0.0,0.0,-2.3462302779103134e-05,0.0,0.0,1.038445865351615
1780.0,13.925457123701246,0.5916400203293638,0.0,0.0,-2.3410076988990495e-05,0.0,0.0,1.0384224290747675
1781.0,13.925459801137496,0.5916189244704532,0.0,0.0,-2.3356807227219873e-05,0.0,0.0,1.038399045545628
1782.0,13.925462482587173,0.5915978965892492,0.0,0.0,-2.3302492699246044e-05,0.0,0.0,1.038375715808569
1783.0,13.925465167957952,0.5915769376809482,0.0,0.0,-2.324713264856691e-05,0.0,0.0,1.0383524409087377
1784.0,13.925467857157102,0.5915560487408034,0.0,0.0,-2.319072635685631e-05,0.0,0.0,1.0383292218920193
1785.0,13.925470550091491,0.5915352307640863,0.0,0.0,-2.3133273144094938e-05,0.0,0.0,1.038306059804998
1786.0,13.925473246667591,0.5915144847460493,0.0,0.0,-2.3074772368701053e-05,0.0,0.0,1.038282955694919
1787.0,13.925475946791478,0.5914938116818864,0.0,0.0,-2.3015223427659013e-05,0.0,0.0,1.0382599106096495
1788.0,13.925478650368834,0.5914732125666955,0.0,0.0,-2.2954625756647637e-05,0.0,0.0,1.0382369255976407
1789.0,13.925481357304953,0.5914526883954394,0.0,0.0,-2.289297883016658e-05,0.0,0.0,1.0382140017078885
1790.0,13.92548406750474,0.5914322401629073,0.0,0.0,-2.2830282161662277e-05,0.0,0.0,1.0381911399898949
1791.0,13.925486780872715,0.591411868863676,0.0,0.0,-2.2766535303652566e-05,0.0,0.0,1.038168341493629
1792.0,13.925489497313016,0.5913915754920712,0.0,0.0,-2.2701737847849563e-05,0.0,0.0,1.0381456072694875
1793.0,13.9254922167294,0.5913713610421282,0.0,0.0,-2.2635889425281973e-05,0.0,0.0,1.038122938368256
1794.0,13.925494939025251,0.5913512265075531,0.0,0.0,-2.256898970641643e-05,0.0,0.0,1.0381003358410694
1795.0,13.925497664103572,0.5913311728816838,0.0,0.0,-2.250103840127676e-05,0.0,0.0,1.0380778007393723
1796.0,13.925500391866999,0.5913112011574504,0.0,0.0,-2.2432035259562968e-05,0.0,0.0,1.0380553341148795
1797.0,13.925503122217798,0.5912913123273363,0.0,0.0,-2.236198007076857e-05,0.0,0.0,1.038032937019536
1798.0,13.92550585505787,0.5912715073833386,0.0,0.0,-2.2290872664296614e-05,0.0,0.0,1.0380106105054776
1799.0,13.925508590288748,0.5912517873169282,0.0,0.0,-2.221871290957469e-05,0.0,0.0,1.0379883556249907
1800.0,13.925511327811611,0.591232153119011,0.0,0.0,-2.214550071616904e-05,0.0,0.0,1.037966173430472
1801.0,13.925514067527274,0.5912126057798877,0.0,0.0,-2.2071236033896542e-05,0.0,0.0,1.0379440649743885
1802.0,13.925516809336202,0.591193146289214,0.0,0.0,-2.1995918852936272e-05,0.0,0.0,1.0379220313092374
1803.0,13.925519553138503,0.5911737756359614,0.0,0.0,-2.1919549203939574e-05,0.0,0.0,1.0379000734875057
1804.0,13.925522298833942,0.5911544948083762,0.0,0.0,-2.184212715813866e-05,0.0,0.0,1.037878192561629
1805.0,13.925525046321932,0.5911353047939406,0.0,0.0,-2.1763652827454535e-05,0.0,0.0,1.0378563895839514
1806.0,13.925527795501544,0.5911162065793318,0.0,0.0,-2.1684126364602604e-05,0.0,0.0,1.0378346656066852
1807.0,13.925530546271512,0.5910972011503826,0.0,0.0,-2.1603547963198145e-05,0.0,0.0,1.0378130216818688
1808.0,13.925533298530228,0.5910782894920401,0.0,0.0,-2.1521917857859744e-05,0.0,0.0,1.0377914588613273
1809.0,13.925536052175753,0.5910594725883266,0.0,0.0,-2.143923632431195e-05,0.0,0.0,1.0377699781966299
1810.0,13.925538807105815,0.5910407514222984,0.0,0.0,-2.135550367948606e-05,0.0,0.0,1.0377485807390496
1811.0,13.925541563217813,0.5910221269760055,0.0,0.0,-2.1270720281620072e-05,0.0,0.0,1.0377272675395224
1812.0,13.925544320408822,0.5910036002304515,0.0,0.0,-2.1184886530357052e-05,0.0,0.0,1.0377060396486046
1813.0,13.925547078575594,0.5909851721655524,0.0,0.0,-2.1098002866842482e-05,0.0,0.0,1.0376848981164328
1814.0,13.925549837614561,0.5909668437600961,0.0,0.0,-2.101006977381998e-05,0.0,0.0,1.0376638439926813
1815.0,13.925552597421841,0.5909486159917021,0.0,0.0,-2.0921087775725817e-05,0.0,0.0,1.0376428783265208
1816.0,13.925555357893238,0.5909304898367802,0.0,0.0,-2.0831057438781874e-05,0.0,0.0,1.0376220021665767
1817.0,13.925558118924247,0.5909124662704897,0.0,0.0,-2.0739979371087862e-05,0.0,0.0,1.0376012165608874
1818.0,13.925560880410053,0.5908945462666987,0.0,0.0,-2.0647854222711152e-05,0.0,0.0,1.037580522556862
1819.0,13.925563642245544,0.5908767307979429,0.0,0.0,-2.0554682685776443e-05,0.0,0.0,1.0375599212012385
1820.0,13.925566404325302,0.5908590208353849,0.0,0.0,-2.046046549455311e-05,0.0,0.0,1.0375394135400422
1821.0,13.925569166543614,0.5908414173487725,0.0,0.0,-2.0365203425541764e-05,0.0,0.0,1.0375190006185424
1822.0,13.925571928794474,0.590823921306398,0.0,0.0,-2.0268897297559005e-05,0.0,0.0,1.0374986834812112
1823.0,13.925574690971585,0.5908065336750571,0.0,0.0,-2.0171547971820935e-05,0.0,0.0,1.0374784631716805
1824.0,13.925577452968364,0.5907892554200069,0.0,0.0,-2.00731563520257e-05,0.0,0.0,1.0374583407326994
1825.0,13.925580214677943,0.5907720875049255,0.0,0.0,-1.997372338443364e-05,0.0,0.0,1.0374383172060928
1826.0,13.925582975993175,0.5907550308918699,0.0,0.0,-1.9873250057947128e-05,0.0,0.0,1.0374183936327175
1827.0,13.925585736806633,0.5907380865412349,0.0,0.0,-1.977173740418823e-05,0.0,0.0,1.0373985710524198
1828.0,13.925588497010619,0.5907212554117118,0.0,0.0,-1.9669186497575085e-05,0.0,0.0,1.0373788505039938
1829.0,13.925591256497164,0.5907045384602463,0.0,0.0,-1.956559845539747e-05,0.0,0.0,1.037359233025137
